;SERIAL;Feedback;TIME;ZEIT;GOAL;gmc_GOALt1
325;EL742586;1;LP_T2;TE03_01;5;
326;FX545495;1;LP_T2;TE03_01;4;
327;FK136917;1;LP_T2;TE03_01;5;
328;AE814737;1;LP_T2;TE03_01;4;
329;ZV438183;1;LP_T2;TE03_01;3;
330;CV988215;1;LP_T2;TE03_01;1;
331;HA634253;1;LP_T2;TE03_01;2;
332;BG864843;1;LP_T2;TE03_01;6;
333;XV615413;1;LP_T2;TE03_01;5;
334;YL695788;1;LP_T2;TE03_01;6;
335;DZ883544;1;LP_T2;TE03_01;6;
336;LF961829;0;LP_T2;TE03_01;6;
337;RW164757;0;LP_T2;TE03_01;6;
338;PK497634;1;LP_T2;TE03_01;6;
339;LB318186;0;LP_T2;TE03_01;5;
340;LC333483;0;LP_T2;TE03_01;6;
341;DC443849;0;LP_T2;TE03_01;4;
342;RT652696;0;LP_T2;TE03_01;5;
343;ET745775;0;LP_T2;TE03_01;5;
344;XG496891;0;LP_T2;TE03_01;1;
345;VZ398246;1;LP_T2;TE03_01;3;
346;UX896743;0;LP_T2;TE03_01;1;
347;GD335178;1;LP_T2;TE03_01;5;
348;DT637117;0;LP_T2;TE03_01;6;
350;SE762113;0;LP_T2;TE03_01;2;
351;AY454349;1;LP_T2;TE03_01;4;
352;HQ159989;0;LP_T2;TE03_01;1;
353;WG879246;1;LP_T2;TE03_01;5;
354;GA326557;1;LP_T2;TE03_01;4;
355;SE522452;0;LP_T2;TE03_01;5;
356;SP553518;0;LP_T2;TE03_01;4;
357;MD787544;1;LP_T2;TE03_01;5;
358;EP831244;0;LP_T2;TE03_01;6;
359;LW441239;1;LP_T2;TE03_01;6;
360;XS659581;0;LP_T2;TE03_01;5;
361;SM631877;0;LP_T2;TE03_01;4;
362;UY881832;0;LP_T2;TE03_01;4;
363;RV452633;0;LP_T2;TE03_01;2;
364;PW785611;0;LP_T2;TE03_01;2;
365;AT424766;0;LP_T2;TE03_01;3;
366;XA855886;1;LP_T2;TE03_01;4;
367;BV722553;0;LP_T2;TE03_01;4;
368;NB497633;1;LP_T2;TE03_01;6;
369;PA298545;1;LP_T2;TE03_01;1;
370;SS198481;1;LP_T2;TE03_01;4;
371;QT273771;0;LP_T2;TE03_01;4;
372;MG848757;0;LP_T2;TE03_01;5;
373;QR394599;1;LP_T2;TE03_01;6;
374;YW953985;1;LP_T2;TE03_01;6;
375;AN652227;0;LP_T2;TE03_01;5;
376;WN633269;1;LP_T2;TE03_01;4;
377;YE632525;1;LP_T2;TE03_01;3;
378;TB885956;1;LP_T2;TE03_01;5;
379;XP544262;1;LP_T2;TE03_01;2;
380;AN458214;1;LP_T2;TE03_01;6;
381;YA272536;1;LP_T2;TE03_01;4;
382;TN749971;1;LP_T2;TE03_01;1;
383;ME363698;1;LP_T2;TE03_01;4;
384;FL569837;0;LP_T2;TE03_01;4;
385;GK826951;0;LP_T2;TE03_01;6;
386;CZ836922;1;LP_T2;TE03_01;5;
387;SR175276;1;LP_T2;TE03_01;5;
388;XB482288;0;LP_T2;TE03_01;2;
389;SN429438;0;LP_T2;TE03_01;5;
390;VX588246;1;LP_T2;TE03_01;2;
391;TG784124;1;LP_T2;TE03_01;4;
392;ME862665;0;LP_T2;TE03_01;5;
393;LQ366462;1;LP_T2;TE03_01;5;
394;WC754144;1;LP_T2;TE03_01;4;
395;CF824211;1;LP_T2;TE03_01;3;
396;YR389785;1;LP_T2;TE03_01;6;
397;FL283383;1;LP_T2;TE03_01;6;
398;PN821564;0;LP_T2;TE03_01;3;
399;AZ588774;0;LP_T2;TE03_01;5;
400;PZ846199;0;LP_T2;TE03_01;6;
401;RH615392;0;LP_T2;TE03_01;2;
402;DM159531;0;LP_T2;TE03_01;5;
403;NK144173;0;LP_T2;TE03_01;5;
404;YC186467;1;LP_T2;TE03_01;3;
405;VU521743;1;LP_T2;TE03_01;5;
406;GR441237;1;LP_T2;TE03_01;5;
407;XK242279;0;LP_T2;TE03_01;5;
408;RQ233693;0;LP_T2;TE03_01;5;
409;XV917984;1;LP_T2;TE03_01;5;
410;BX289155;0;LP_T2;TE03_01;6;
411;HS785464;0;LP_T2;TE03_01;4;
412;VN755488;1;LP_T2;TE03_01;5;
413;DA181897;0;LP_T2;TE03_01;4;
414;NV651396;1;LP_T2;TE03_01;5;
415;TC332594;1;LP_T2;TE03_01;6;
416;PH647245;0;LP_T2;TE03_01;5;
417;FF171956;1;LP_T2;TE03_01;6;
418;WR312764;1;LP_T2;TE03_01;3;
419;TP544386;1;LP_T2;TE03_01;4;
420;EK319924;1;LP_T2;TE03_01;6;
421;VY624531;1;LP_T2;TE03_01;5;
422;ME637726;1;LP_T2;TE03_01;2;
423;VK722412;0;LP_T2;TE03_01;3;
424;XZ767591;1;LP_T2;TE03_01;4;
425;VC376826;0;LP_T2;TE03_01;5;
427;NM384333;0;LP_T2;TE03_01;2;
2418;NB497633;1;LP_T19;TE03_01;6;
2419;NV617537;0;LP_T19;TE03_01;6;
2420;VB488197;0;LP_T19;TE03_01;5;
2421;XB482288;0;LP_T19;TE03_01;6;
2422;SW218242;1;LP_T19;TE03_01;4;
2423;XV615413;1;LP_T19;TE03_01;6;
2424;CF824211;1;LP_T19;TE03_01;5;
2425;BC191415;0;LP_T19;TE03_01;2;
2426;RW164757;0;LP_T19;TE03_01;3;
2427;AA223798;1;LP_T19;TE03_01;5;
2428;LB318186;0;LP_T19;TE03_01;6;
2429;XY216464;0;LP_T19;TE03_01;6;
2430;BV722553;0;LP_T19;TE03_01;3;
2431;AE814737;1;LP_T19;TE03_01;6;
2432;AH561571;0;LP_T19;TE03_01;6;
2433;LP893358;0;LP_T19;TE03_01;3;
2434;KV214531;1;LP_T19;TE03_01;6;
2435;MB259846;0;LP_T19;TE03_01;6;
2436;PW785611;0;LP_T19;TE03_01;5;
2437;AP844344;1;LP_T19;TE03_01;6;
2438;PQ466859;0;LP_T19;TE03_01;6;
2439;ME862665;0;LP_T19;TE03_01;3;
2440;FY246884;0;LP_T19;TE03_01;5;
2441;GK718459;0;LP_T19;TE03_01;1;
2442;PY946565;1;LP_T19;TE03_01;5;
2443;ZV438183;1;LP_T19;TE03_01;6;
2445;EL742586;1;LP_T19;TE03_01;5;
2446;DZ883544;1;LP_T19;TE03_01;5;
2447;YE632525;1;LP_T19;TE03_01;5;
2448;VN755488;1;LP_T19;TE03_01;5;
2449;WR312764;1;LP_T19;TE03_01;6;
2450;TC332594;1;LP_T19;TE03_01;6;
2451;UR157297;0;LP_T19;TE03_01;3;
2452;VR815563;1;LP_T19;TE03_01;6;
2453;TG784124;1;LP_T19;TE03_01;5;
2454;AT424766;0;LP_T19;TE03_01;6;
2455;EE558756;1;LP_T19;TE03_01;5;
2457;WG879246;1;LP_T19;TE03_01;3;
2458;FK136917;1;LP_T19;TE03_01;1;
2459;XP544262;1;LP_T19;TE03_01;6;
2460;PK497634;1;LP_T19;TE03_01;6;
2461;KZ379721;1;LP_T19;TE03_01;1;
2462;GK826951;0;LP_T19;TE03_01;6;
2463;FL248294;0;LP_T19;TE03_01;4;
2464;FH839757;0;LP_T19;TE03_01;5;
2465;EP831244;0;LP_T19;TE03_01;5;
2466;PZ846199;0;LP_T19;TE03_01;5;
2467;YN129325;0;LP_T19;TE03_01;6;
2468;CZ836922;1;LP_T19;TE03_01;5;
2469;DM159531;0;LP_T19;TE03_01;5;
2470;BX289155;0;LP_T19;TE03_01;3;
2471;ET745775;0;LP_T19;TE03_01;5;
2472;FX545495;1;LP_T19;TE03_01;5;
2473;HD353817;1;LP_T19;TE03_01;5;
2474;GD335178;1;LP_T19;TE03_01;6;
2475;RA581334;1;LP_T19;TE03_01;3;
2476;MD787544;1;LP_T19;TE03_01;6;
2477;LW441239;1;LP_T19;TE03_01;6;
2478;AN458214;1;LP_T19;TE03_01;3;
2479;YC888437;0;LP_T19;TE03_01;6;
2480;FL283383;1;LP_T19;TE03_01;5;
2481;BG864843;1;LP_T19;TE03_01;5;
2482;YL695788;1;LP_T19;TE03_01;6;
2483;LH578194;1;LP_T19;TE03_01;5;
2484;NK144173;0;LP_T19;TE03_01;2;
2485;DT637117;0;LP_T19;TE03_01;6;
2486;WC754144;1;LP_T19;TE03_01;6;
2487;XK242279;0;LP_T19;TE03_01;6;
2488;BF819292;1;LP_T19;TE03_01;6;
2489;SS198481;1;LP_T19;TE03_01;4;
2490;QR394599;1;LP_T19;TE03_01;6;
2491;DU868473;1;LP_T19;TE03_01;6;
2492;FF171956;1;LP_T19;TE03_01;6;
2493;TC633551;1;LP_T19;TE03_01;3;
2494;UY881832;0;LP_T19;TE03_01;5;
2495;CU525786;1;LP_T19;TE03_01;6;
2496;YM644361;0;LP_T19;TE03_01;5;
2497;XS659581;0;LP_T19;TE03_01;5;
2498;RQ233693;0;LP_T19;TE03_01;6;
2499;DC443849;0;LP_T19;TE03_01;2;
2500;AK891341;0;LP_T19;TE03_01;1;
2501;BS791494;0;LP_T19;TE03_01;4;
2502;TB885956;1;LP_T19;TE03_01;5;
2503;AZ588774;0;LP_T19;TE03_01;4;
2504;CV988215;1;LP_T19;TE03_01;4;
2505;GA326557;1;LP_T19;TE03_01;4;
2506;AW495873;0;LP_T19;TE03_01;4;
2507;HQ159989;0;LP_T19;TE03_01;5;
2508;LQ366462;1;LP_T19;TE03_01;6;
2509;TN749971;1;LP_T19;TE03_01;3;
2510;SM631877;0;LP_T19;TE03_01;3;
2511;RT652696;0;LP_T19;TE03_01;3;
2512;XV917984;1;LP_T19;TE03_01;6;
2514;UL113513;0;LP_T19;TE03_01;2;
2515;RH615392;0;LP_T19;TE03_01;5;
2516;FE929218;0;LP_T19;TE03_01;2;
2517;LC333483;0;LP_T19;TE03_01;5;
2518;AN652227;0;LP_T19;TE03_01;6;
2519;ZT573312;0;LP_T19;TE03_01;5;
2520;PH647245;0;LP_T19;TE03_01;4;
2521;TP544386;1;LP_T19;TE03_01;4;
2523;HS785464;0;LP_T19;TE03_01;6;
2524;SR175276;1;LP_T19;TE03_01;3;
2525;WN633269;1;LP_T19;TE03_01;5;
2526;SN429438;0;LP_T19;TE03_01;4;
2527;YF233344;0;LP_T19;TE03_01;2;
2528;EC159212;1;LP_T19;TE03_01;4;
2529;KZ623294;0;LP_T19;TE03_01;1;
2530;ME637726;1;LP_T19;TE03_01;3;
2532;XZ767591;1;LP_T19;TE03_01;4;
2533;VY624531;1;LP_T19;TE03_01;5;
2534;NM384333;0;LP_T19;TE03_01;5;
2535;XY662821;0;LP_T19;TE03_01;3;
2536;UX896743;0;LP_T19;TE03_01;5;
2537;PA298545;1;LP_T19;TE03_01;3;
2538;PN821564;0;LP_T19;TE03_01;2;
2539;SP553518;0;LP_T19;TE03_01;5;
2540;VC376826;0;LP_T19;TE03_01;4;
2541;YW953985;1;LP_T19;TE03_01;3;
2542;AT973973;1;LP_T19;TE03_01;3;
2543;XA855886;1;LP_T19;TE03_01;6;
2544;XK292543;1;LP_T19;TE03_01;6;
2546;DA181897;0;LP_T19;TE03_01;2;
2286;NB497633;1;LP_T18;TE03_01;5;
2287;XK292543;1;LP_T18;TE03_01;5;
2288;GZ249864;0;LP_T18;TE03_01;4;
2289;NV617537;0;LP_T18;TE03_01;5;
2290;SW218242;1;LP_T18;TE03_01;5;
2291;LB318186;0;LP_T18;TE03_01;5;
2292;MB259846;0;LP_T18;TE03_01;5;
2293;CU525786;1;LP_T18;TE03_01;6;
2294;UR157297;0;LP_T18;TE03_01;3;
2295;YM644361;0;LP_T18;TE03_01;6;
2296;PW785611;0;LP_T18;TE03_01;4;
2297;EL742586;1;LP_T18;TE03_01;4;
2298;NK144173;0;LP_T18;TE03_01;4;
2299;YN129325;0;LP_T18;TE03_01;5;
2300;LH578194;1;LP_T18;TE03_01;5;
2301;TG784124;1;LP_T18;TE03_01;6;
2302;XZ767591;1;LP_T18;TE03_01;5;
2303;PZ846199;0;LP_T18;TE03_01;5;
2304;AZ588774;0;LP_T18;TE03_01;4;
2305;YC186467;1;LP_T18;TE03_01;3;
2306;ET745775;0;LP_T18;TE03_01;5;
2307;XY216464;0;LP_T18;TE03_01;6;
2308;DC443849;0;LP_T18;TE03_01;5;
2309;FH839757;0;LP_T18;TE03_01;3;
2310;MG848757;0;LP_T18;TE03_01;4;
2311;FL248294;0;LP_T18;TE03_01;4;
2312;EP831244;0;LP_T18;TE03_01;2;
2313;AH561571;0;LP_T18;TE03_01;6;
2314;BA355797;1;LP_T18;TE03_01;6;
2316;FY246884;0;LP_T18;TE03_01;5;
2317;BS791494;0;LP_T18;TE03_01;6;
2318;EE558756;1;LP_T18;TE03_01;5;
2319;AA223798;1;LP_T18;TE03_01;2;
2320;GR441237;1;LP_T18;TE03_01;6;
2321;BV722553;0;LP_T18;TE03_01;2;
2322;ME862665;0;LP_T18;TE03_01;4;
2323;UX896743;0;LP_T18;TE03_01;6;
2324;SM631877;0;LP_T18;TE03_01;4;
2325;WR312764;1;LP_T18;TE03_01;4;
2326;RH615392;0;LP_T18;TE03_01;3;
2327;AN458214;1;LP_T18;TE03_01;5;
2328;AT424766;0;LP_T18;TE03_01;5;
2329;VN755488;1;LP_T18;TE03_01;5;
2330;YL695788;1;LP_T18;TE03_01;3;
2331;FX545495;1;LP_T18;TE03_01;4;
2332;VR815563;1;LP_T18;TE03_01;6;
2333;YA272536;1;LP_T18;TE03_01;2;
2334;WG879246;1;LP_T18;TE03_01;2;
2335;LF961829;0;LP_T18;TE03_01;4;
2336;XV615413;1;LP_T18;TE03_01;6;
2337;XS659581;0;LP_T18;TE03_01;4;
2338;PK497634;1;LP_T18;TE03_01;5;
2339;BC191415;0;LP_T18;TE03_01;2;
2340;YE632525;1;LP_T18;TE03_01;5;
2341;ME363698;1;LP_T18;TE03_01;4;
2342;BG864843;1;LP_T18;TE03_01;4;
2343;PY378998;1;LP_T18;TE03_01;5;
2344;GF886775;1;LP_T18;TE03_01;6;
2345;AN652227;0;LP_T18;TE03_01;6;
2346;EC159212;1;LP_T18;TE03_01;5;
2347;HD353817;1;LP_T18;TE03_01;6;
2348;MD787544;1;LP_T18;TE03_01;6;
2349;UL113513;0;LP_T18;TE03_01;5;
2350;DZ883544;1;LP_T18;TE03_01;1;
2351;RW164757;0;LP_T18;TE03_01;3;
2352;LP893358;0;LP_T18;TE03_01;6;
2353;BF819292;1;LP_T18;TE03_01;4;
2354;AK891341;0;LP_T18;TE03_01;2;
2355;DT637117;0;LP_T18;TE03_01;6;
2356;KZ623294;0;LP_T18;TE03_01;4;
2357;VX588246;1;LP_T18;TE03_01;6;
2358;CZ836922;1;LP_T18;TE03_01;5;
2359;LW441239;1;LP_T18;TE03_01;4;
2360;ZV438183;1;LP_T18;TE03_01;4;
2361;RQ233693;0;LP_T18;TE03_01;6;
2362;UY881832;0;LP_T18;TE03_01;6;
2363;FE929218;0;LP_T18;TE03_01;5;
2364;YR389785;1;LP_T18;TE03_01;4;
2365;PY946565;1;LP_T18;TE03_01;5;
2366;WC754144;1;LP_T18;TE03_01;5;
2367;YW953985;1;LP_T18;TE03_01;4;
2368;HS785464;0;LP_T18;TE03_01;5;
2369;DM159531;0;LP_T18;TE03_01;6;
2370;DA181897;0;LP_T18;TE03_01;3;
2371;SS198481;1;LP_T18;TE03_01;5;
2372;SE522452;0;LP_T18;TE03_01;5;
2373;NK367231;1;LP_T18;TE03_01;4;
2375;VC376826;0;LP_T18;TE03_01;5;
2376;GA326557;1;LP_T18;TE03_01;4;
2377;KZ379721;1;LP_T18;TE03_01;3;
2378;AW495873;0;LP_T18;TE03_01;2;
2379;PH647245;0;LP_T18;TE03_01;4;
2380;XG496891;0;LP_T18;TE03_01;3;
2381;TB885956;1;LP_T18;TE03_01;4;
2382;VZ398246;1;LP_T18;TE03_01;3;
2383;NV651396;1;LP_T18;TE03_01;4;
2384;LC333483;0;LP_T18;TE03_01;5;
2385;QT273771;0;LP_T18;TE03_01;3;
2386;EK319924;1;LP_T18;TE03_01;4;
2387;HQ159989;0;LP_T18;TE03_01;2;
2388;DU868473;1;LP_T18;TE03_01;6;
2389;XB482288;0;LP_T18;TE03_01;6;
2390;RT652696;0;LP_T18;TE03_01;5;
2391;TP544386;1;LP_T18;TE03_01;5;
2392;PA298545;1;LP_T18;TE03_01;3;
2393;FL283383;1;LP_T18;TE03_01;5;
2394;CF824211;1;LP_T18;TE03_01;4;
2395;VB488197;0;LP_T18;TE03_01;5;
2396;LQ366462;1;LP_T18;TE03_01;5;
2397;GK826951;0;LP_T18;TE03_01;6;
2398;TC332594;1;LP_T18;TE03_01;6;
2399;PN821564;0;LP_T18;TE03_01;3;
2400;XK242279;0;LP_T18;TE03_01;6;
2401;GD335178;1;LP_T18;TE03_01;6;
2402;AT973973;1;LP_T18;TE03_01;5;
2403;SR175276;1;LP_T18;TE03_01;4;
2404;BX289155;0;LP_T18;TE03_01;4;
2405;SN429438;0;LP_T18;TE03_01;2;
2406;XP544262;1;LP_T18;TE03_01;4;
2408;XY662821;0;LP_T18;TE03_01;3;
2409;VK722412;0;LP_T18;TE03_01;3;
2410;VU521743;1;LP_T18;TE03_01;5;
2411;VY624531;1;LP_T18;TE03_01;5;
2412;TC633551;1;LP_T18;TE03_01;4;
2413;WN633269;1;LP_T18;TE03_01;4;
2414;XV917984;1;LP_T18;TE03_01;2;
2415;ZT573312;0;LP_T18;TE03_01;5;
2416;NM384333;0;LP_T18;TE03_01;5;
2417;YF233344;0;LP_T18;TE03_01;4;
2150;PK111235;0;LP_T17;TE03_01;1;
2151;NB497633;1;LP_T17;TE03_01;6;
2152;HA634253;1;LP_T17;TE03_01;3;
2153;GZ249864;0;LP_T17;TE03_01;2;
2155;SW218242;1;LP_T17;TE03_01;6;
2156;NK144173;0;LP_T17;TE03_01;5;
2157;KV214531;1;LP_T17;TE03_01;5;
2158;VB488197;0;LP_T17;TE03_01;5;
2159;VZ398246;1;LP_T17;TE03_01;3;
2160;XB482288;0;LP_T17;TE03_01;6;
2161;EP831244;0;LP_T17;TE03_01;6;
2162;PY946565;1;LP_T17;TE03_01;6;
2163;PH647245;0;LP_T17;TE03_01;5;
2164;GA326557;1;LP_T17;TE03_01;5;
2165;NV617537;0;LP_T17;TE03_01;5;
2166;AE814737;1;LP_T17;TE03_01;5;
2167;MD787544;1;LP_T17;TE03_01;6;
2168;GK718459;0;LP_T17;TE03_01;1;
2169;AA223798;1;LP_T17;TE03_01;4;
2170;NK367231;1;LP_T17;TE03_01;6;
2171;ET745775;0;LP_T17;TE03_01;4;
2172;EL742586;1;LP_T17;TE03_01;6;
2173;XY216464;0;LP_T17;TE03_01;5;
2174;BS791494;0;LP_T17;TE03_01;6;
2175;CZ836922;1;LP_T17;TE03_01;5;
2176;MB259846;0;LP_T17;TE03_01;5;
2177;BV722553;0;LP_T17;TE03_01;3;
2178;PK497634;1;LP_T17;TE03_01;6;
2179;PW785611;0;LP_T17;TE03_01;5;
2180;YE632525;1;LP_T17;TE03_01;4;
2181;QT273771;0;LP_T17;TE03_01;4;
2182;YN129325;0;LP_T17;TE03_01;4;
2183;YM644361;0;LP_T17;TE03_01;4;
2184;FH839757;0;LP_T17;TE03_01;6;
2185;LF961829;0;LP_T17;TE03_01;4;
2186;VR815563;1;LP_T17;TE03_01;6;
2187;DZ883544;1;LP_T17;TE03_01;5;
2188;LB318186;0;LP_T17;TE03_01;6;
2189;AN652227;0;LP_T17;TE03_01;3;
2190;HD353817;1;LP_T17;TE03_01;6;
2191;LH578194;1;LP_T17;TE03_01;5;
2192;ME862665;0;LP_T17;TE03_01;6;
2193;SE762113;0;LP_T17;TE03_01;1;
2194;VN755488;1;LP_T17;TE03_01;6;
2195;XV615413;1;LP_T17;TE03_01;6;
2196;BC191415;0;LP_T17;TE03_01;3;
2197;RA581334;1;LP_T17;TE03_01;4;
2198;XS659581;0;LP_T17;TE03_01;5;
2199;YC186467;1;LP_T17;TE03_01;4;
2200;WG879246;1;LP_T17;TE03_01;3;
2201;YL695788;1;LP_T17;TE03_01;6;
2202;RW164757;0;LP_T17;TE03_01;5;
2203;PY378998;1;LP_T17;TE03_01;4;
2204;TN749971;1;LP_T17;TE03_01;4;
2205;ZV438183;1;LP_T17;TE03_01;5;
2206;AH561571;0;LP_T17;TE03_01;5;
2207;TG784124;1;LP_T17;TE03_01;5;
2208;UX896743;0;LP_T17;TE03_01;5;
2209;YC888437;0;LP_T17;TE03_01;6;
2210;FL248294;0;LP_T17;TE03_01;4;
2211;FX545495;1;LP_T17;TE03_01;6;
2212;BG864843;1;LP_T17;TE03_01;5;
2213;WR312764;1;LP_T17;TE03_01;4;
2214;PZ846199;0;LP_T17;TE03_01;6;
2215;EE558756;1;LP_T17;TE03_01;6;
2216;XK292543;1;LP_T17;TE03_01;5;
2217;CF824211;1;LP_T17;TE03_01;4;
2218;PQ466859;0;LP_T17;TE03_01;6;
2219;FK136917;1;LP_T17;TE03_01;5;
2220;AN458214;1;LP_T17;TE03_01;6;
2221;AW495873;0;LP_T17;TE03_01;5;
2222;BX289155;0;LP_T17;TE03_01;6;
2224;RQ233693;0;LP_T17;TE03_01;5;
2225;DM159531;0;LP_T17;TE03_01;4;
2226;YA272536;1;LP_T17;TE03_01;4;
2227;SM631877;0;LP_T17;TE03_01;5;
2228;UR157297;0;LP_T17;TE03_01;2;
2229;LW441239;1;LP_T17;TE03_01;5;
2230;SR175276;1;LP_T17;TE03_01;4;
2231;VX588246;1;LP_T17;TE03_01;6;
2232;XA855886;1;LP_T17;TE03_01;6;
2233;DT637117;0;LP_T17;TE03_01;5;
2234;XG496891;0;LP_T17;TE03_01;6;
2235;XK242279;0;LP_T17;TE03_01;6;
2236;FE929218;0;LP_T17;TE03_01;4;
2237;AK891341;0;LP_T17;TE03_01;3;
2238;PN821564;0;LP_T17;TE03_01;6;
2239;RV452633;0;LP_T17;TE03_01;3;
2240;QR394599;1;LP_T17;TE03_01;6;
2241;CU525786;1;LP_T17;TE03_01;6;
2242;TB885956;1;LP_T17;TE03_01;4;
2243;KZ379721;1;LP_T17;TE03_01;4;
2244;ME363698;1;LP_T17;TE03_01;6;
2245;TC633551;1;LP_T17;TE03_01;4;
2246;YW953985;1;LP_T17;TE03_01;4;
2247;GD335178;1;LP_T17;TE03_01;6;
2249;FL283383;1;LP_T17;TE03_01;6;
2250;SP553518;0;LP_T17;TE03_01;5;
2251;KZ623294;0;LP_T17;TE03_01;4;
2252;PA298545;1;LP_T17;TE03_01;3;
2253;DC443849;0;LP_T17;TE03_01;4;
2254;CV988215;1;LP_T17;TE03_01;5;
2255;LC333483;0;LP_T17;TE03_01;5;
2256;GK826951;0;LP_T17;TE03_01;6;
2257;SN429438;0;LP_T17;TE03_01;4;
2258;NM384333;0;LP_T17;TE03_01;5;
2259;LP893358;0;LP_T17;TE03_01;5;
2260;XZ767591;1;LP_T17;TE03_01;3;
2261;RH615392;0;LP_T17;TE03_01;2;
2262;LQ366462;1;LP_T17;TE03_01;6;
2263;RT652696;0;LP_T17;TE03_01;4;
2264;SS198481;1;LP_T17;TE03_01;3;
2265;HQ159989;0;LP_T17;TE03_01;3;
2266;UY881832;0;LP_T17;TE03_01;6;
2267;XV917984;1;LP_T17;TE03_01;4;
2268;YF233344;0;LP_T17;TE03_01;3;
2269;MG848757;0;LP_T17;TE03_01;5;
2270;HS785464;0;LP_T17;TE03_01;5;
2271;WC754144;1;LP_T17;TE03_01;4;
2272;GF886775;1;LP_T17;TE03_01;6;
2273;EK319924;1;LP_T17;TE03_01;6;
2274;VK722412;0;LP_T17;TE03_01;2;
2275;TP544386;1;LP_T17;TE03_01;6;
2276;XY662821;0;LP_T17;TE03_01;5;
2277;VY624531;1;LP_T17;TE03_01;5;
2278;AT424766;0;LP_T17;TE03_01;3;
2279;BF819292;1;LP_T17;TE03_01;6;
2280;WN633269;1;LP_T17;TE03_01;5;
2281;VU521743;1;LP_T17;TE03_01;4;
2282;EC159212;1;LP_T17;TE03_01;4;
2283;VC376826;0;LP_T17;TE03_01;4;
2284;DU868473;1;LP_T17;TE03_01;6;
2019;XK292543;1;LP_T16;TE03_01;5;
2020;NB497633;1;LP_T16;TE03_01;6;
2021;NV617537;0;LP_T16;TE03_01;6;
2022;YM644361;0;LP_T16;TE03_01;5;
2023;XY662821;0;LP_T16;TE03_01;4;
2024;SW218242;1;LP_T16;TE03_01;6;
2025;UR157297;0;LP_T16;TE03_01;2;
2026;KZ623294;0;LP_T16;TE03_01;5;
2027;EE558756;1;LP_T16;TE03_01;5;
2028;GK718459;0;LP_T16;TE03_01;6;
2029;GF886775;1;LP_T16;TE03_01;5;
2030;HD353817;1;LP_T16;TE03_01;6;
2031;BF819292;1;LP_T16;TE03_01;4;
2032;MB259846;0;LP_T16;TE03_01;5;
2033;KV214531;1;LP_T16;TE03_01;5;
2034;RA581334;1;LP_T16;TE03_01;4;
2035;BA355797;1;LP_T16;TE03_01;6;
2036;TC332594;1;LP_T16;TE03_01;5;
2037;CU525786;1;LP_T16;TE03_01;6;
2039;TP544386;1;LP_T16;TE03_01;5;
2040;DT637117;0;LP_T16;TE03_01;6;
2041;BC191415;0;LP_T16;TE03_01;4;
2042;CZ836922;1;LP_T16;TE03_01;5;
2043;PK497634;1;LP_T16;TE03_01;6;
2044;AH561571;0;LP_T16;TE03_01;5;
2045;LF961829;0;LP_T16;TE03_01;4;
2046;UX896743;0;LP_T16;TE03_01;4;
2047;EL742586;1;LP_T16;TE03_01;6;
2048;PY946565;1;LP_T16;TE03_01;6;
2049;LC333483;0;LP_T16;TE03_01;6;
2050;DC443849;0;LP_T16;TE03_01;5;
2051;YN129325;0;LP_T16;TE03_01;5;
2052;XY216464;0;LP_T16;TE03_01;6;
2053;BV722553;0;LP_T16;TE03_01;1;
2054;YC888437;0;LP_T16;TE03_01;6;
2055;VR815563;1;LP_T16;TE03_01;5;
2056;EP831244;0;LP_T16;TE03_01;6;
2057;VN755488;1;LP_T16;TE03_01;6;
2058;QR394599;1;LP_T16;TE03_01;6;
2059;FH839757;0;LP_T16;TE03_01;4;
2060;RQ233693;0;LP_T16;TE03_01;5;
2061;RH615392;0;LP_T16;TE03_01;4;
2062;YC186467;1;LP_T16;TE03_01;3;
2063;DU868473;1;LP_T16;TE03_01;5;
2064;XB482288;0;LP_T16;TE03_01;6;
2065;XP544262;1;LP_T16;TE03_01;4;
2066;BG864843;1;LP_T16;TE03_01;3;
2067;AE814737;1;LP_T16;TE03_01;5;
2068;PK111235;0;LP_T16;TE03_01;3;
2069;PY378998;1;LP_T16;TE03_01;6;
2070;MG848757;0;LP_T16;TE03_01;5;
2071;VZ398246;1;LP_T16;TE03_01;2;
2072;GK826951;0;LP_T16;TE03_01;5;
2073;FK136917;1;LP_T16;TE03_01;6;
2074;FY246884;0;LP_T16;TE03_01;5;
2075;TC633551;1;LP_T16;TE03_01;4;
2077;EK319924;1;LP_T16;TE03_01;6;
2078;FX545495;1;LP_T16;TE03_01;6;
2079;RW164757;0;LP_T16;TE03_01;6;
2080;MD787544;1;LP_T16;TE03_01;6;
2081;AP844344;1;LP_T16;TE03_01;4;
2082;DZ883544;1;LP_T16;TE03_01;6;
2083;BX289155;0;LP_T16;TE03_01;5;
2084;AT424766;0;LP_T16;TE03_01;6;
2085;FL248294;0;LP_T16;TE03_01;5;
2086;LH578194;1;LP_T16;TE03_01;5;
2087;AT973973;1;LP_T16;TE03_01;5;
2088;FL283383;1;LP_T16;TE03_01;6;
2089;NM384333;0;LP_T16;TE03_01;4;
2090;NK367231;1;LP_T16;TE03_01;6;
2092;YE632525;1;LP_T16;TE03_01;5;
2093;GA326557;1;LP_T16;TE03_01;4;
2094;XZ767591;1;LP_T16;TE03_01;3;
2095;XV615413;1;LP_T16;TE03_01;6;
2096;AK891341;0;LP_T16;TE03_01;3;
